agent,workload,network,seen,condition,episode,seed,total_tasks_generated,num_completed,num_failed,completion_rate,avg_latency_ms,deadline_met_rate,total_energy_joules,final_time_ms,task_seed,duration_ms,truncated,num_decisions,episode_return,p95_latency_ms,late_completions,deadline_failures,sla_violations,rejections,fail_deadline_missed_while_running,raw_latency,raw_sla,raw_rejection,raw_balance,raw_energy,raw_utilization,w_latency,w_sla,w_rejection,w_balance,w_energy,w_utilization,m_latency_mean_ms,m_latency_p50_ms,m_latency_p95_ms,m_latency_p99_ms,m_latency_max_ms,m_excess_latency_mean_ms,m_on_time_rate,m_late_rate,m_deadline_failure_rate,m_rejection_rate,m_sla_violation_rate,m_completion_rate,m_makespan_s,m_throughput_tps,m_goodput_tps,m_energy_j,m_energy_per_task_j,m_mean_power_w,m_jain_server_tasks,m_jain_server_tasks_per_core,m_max_server_task_share,m_tasks_server1,m_tasks_server2,m_tasks_server3,m_tasks_server4,m_jain_user_completion,m_min_user_completion_rate,m_util_cpu_fleet,m_util_ram_fleet,m_util_variance_servers,m_util_std_servers,m_util_std_instant_mean,m_queue_mean_fill,m_queue_max_seen,m_util_server1,m_queue_server1,m_util_server2,m_queue_server2,m_util_server3,m_queue_server3,m_util_server4,m_queue_server4,fail_server_full_or_incompatible
Greedy,variable,unseen,False,variable_unseen,1,90001,85.0,19.0,66.0,0.2235294117647059,1225.0082100865116,1.0,1742.083347182436,14990.0,90001.0,10000.0,0.0,85.0,-231.80940119365866,1972.7067452759381,0.0,66.0,66.0,0.0,66.0,23.27515599164372,72.0,0.0,4.576097302547647,17.420833471824363,6.851726872923214,-11.63757799582186,-216.0,0.0,-1.3728291907642935,-3.4841666943648715,0.6851726872923222,1225.0082100865113,1144.9816446058508,1972.7067452759381,2052.769513728858,2072.7852058420876,598.1230819736788,0.2235294117647059,0.0,0.7764705882352941,0.0,0.7764705882352941,0.2235294117647059,14.99,1.267511674449633,1.267511674449633,1742.083347182436,20.495098202146306,116.21636739042268,0.6685185185185185,0.9423076923076923,0.47368421052631576,2.0,7.0,1.0,9.0,0.6035102467558466,0.0,0.07145360592561745,0.029157560409694507,0.0006173518450377821,0.024846566061284648,0.06066104503160819,0.0,0.0,0.043096113219126535,0.0,0.06226237390127292,0.0,0.027745490139848478,0.0,0.09431827747497228,0.0,0.0
ECT,variable,unseen,False,variable_unseen,1,90001,85.0,20.0,65.0,0.23529411764705882,1285.3905491070182,1.0,1402.5691583220935,11710.0,90001.0,10000.0,0.0,85.0,-238.18511753883624,2025.2174212044038,0.0,65.0,65.0,0.0,65.0,25.707810982140366,73.5,0.0,8.943831799971734,14.025691583220931,6.5707580886968895,-12.853905491070183,-220.5,0.0,-2.683149539991521,-2.8051383166441877,0.6570758088696895,1285.3905491070182,1207.7725343691193,2025.2174212044038,2177.469101766917,2215.5320219075456,673.7691820418438,0.23529411764705882,0.0,0.7647058823529411,0.0,0.7647058823529411,0.23529411764705882,11.71,1.7079419299743808,1.7079419299743808,1402.5691583220935,16.500813627318745,119.77533375935896,0.6172839506172839,0.7239299610894941,0.55,4.0,5.0,0.0,11.0,0.6511285417768575,0.0,0.07657015316630116,0.03137166471614266,0.001054182678293955,0.03246817947304645,0.08095282948394115,0.0,0.0,0.07507852889419304,0.0,0.08632984558761968,0.0,0.006795493108611749,0.0,0.08219000965240641,0.0,0.0
PPO,variable,unseen,False,variable_unseen,1,90001,85.0,19.0,66.0,0.2235294117647059,1292.7689536246162,1.0,1445.7780311110969,12140.0,90001.0,10000.0,0.0,85.0,-239.57971074241553,1951.9164719806588,0.0,66.0,66.0,0.0,66.0,24.562610118867703,74.0,0.0,10.028944187520063,14.457780311110964,6.018336354965425,-12.281305059433851,-222.0,0.0,-3.0086832562560226,-2.891556062222193,0.6018336354965436,1292.7689536246162,1180.5634241323878,1951.9164719806588,2538.808911922169,2685.5320219075456,682.3377804631679,0.2235294117647059,0.0,0.7764705882352941,0.0,0.7764705882352941,0.2235294117647059,12.14,1.5650741350906094,1.5650741350906094,1445.7780311110969,17.009153307189376,119.09209481969496,0.7106299212598425,0.9758064516129032,0.47368421052631576,3.0,6.0,1.0,9.0,0.6327082116949136,0.0,0.07424704459922354,0.030233431969426225,7.892516530857201e-05,0.008883983639593897,0.09292680423457426,0.0,0.0,0.06196191864334301,0.0,0.07831683653795861,0.0,0.08652115802204512,0.0,0.07358320638822344,0.0,0.0
FIFO,unseen,normal,False,unseen_normal,0,90000,115.0,0.0,115.0,0.0,0.0,0.0,25132.4396604801,234470.0,90000.0,10000.0,0.0,115.0,-550.9433469021336,0.0,0.0,115.0,115.0,0.0,115.0,0.0,160.0,0.0,69.36497734810146,251.32439660480102,1.3102562325702511,0.0,-480.0,0.0,-20.809493204430456,-50.264879320960205,0.1310256232570251,,,,,,,0.0,0.0,1.0,0.0,1.0,0.0,234.47,0.0,0.0,25132.4396604801,218.54295356939218,107.18829556224719,,,,0.0,0.0,0.0,0.0,,0.0,0.017798769378968158,0.0066202151267065095,0.0003567596383577576,0.01888808191314718,0.025422348196230262,0.0,0.0,0.03435252260569425,0.0,0.04066973917879938,0.0,0.0,0.0,0.0,0.0,0.0
RoundRobin,unseen,normal,False,unseen_normal,0,90000,115.0,5.0,110.0,0.043478260869565216,3539.556064715112,1.0,5080.423736673612,44970.0,90000.0,10000.0,0.0,115.0,-543.1264859828248,4499.576044173255,0.0,69.0,69.0,41.0,69.0,13.73716814592711,98.5,56.5,19.349524657444462,50.804237366736125,12.078029607193523,-6.868584072963555,-295.5,-226.0,-5.804857397233339,-10.160847473347228,1.2078029607193526,3539.556064715112,4163.036665324726,4499.576044173255,4553.329797779331,4566.76823618085,1863.1867446481233,0.043478260869565216,0.0,0.6,0.3565217391304348,0.6,0.043478260869565216,44.97,0.111185234600845,0.111185234600845,5080.423736673612,44.177597710205326,112.97362100675144,0.25,0.25,1.0,0.0,0.0,0.0,5.0,0.2198174381223078,0.0,0.11711078797138888,0.061807119469759454,0.006501247613756133,0.0806303144837978,0.10888669358804927,0.0002916666666666667,1.0,0.0,0.0,0.08620649066525203,0.035,0.0,0.0,0.19626904682784121,0.0,41.0
Random,unseen,normal,False,unseen_normal,0,90000,115.0,5.0,110.0,0.043478260869565216,3233.544812475003,1.0,7718.051528349073,68710.0,90000.0,10000.0,0.0,115.0,-550.9630893190234,4301.903842618797,0.0,72.0,72.0,38.0,72.0,13.769009994034633,102.5,54.0,20.449569807304623,77.18051528349073,9.92389676883719,-6.884504997017316,-307.5,-216.0,-6.134870942191387,-15.436103056698148,0.9923896768837186,3233.544812475003,3349.0567660733395,4301.903842618797,4449.677278077612,4486.620636942315,1788.538701557981,0.043478260869565216,0.0,0.6260869565217392,0.33043478260869563,0.6260869565217392,0.043478260869565216,68.71,0.07276961141027508,0.07276961141027508,7718.051528349073,67.11349155086151,112.32792211248834,0.5681818181818182,0.6944444444444444,0.6,1.0,1.0,0.0,3.0,0.19357016439505903,0.0,0.10375377121727557,0.04891314068871404,0.0023510826003745656,0.04848796345872412,0.10648466266261093,0.000425,1.0,0.11211243258391905,0.0,0.10666663763478398,0.051,0.0,0.0,0.11631793501960137,0.0,38.0
Greedy,unseen,normal,False,unseen_normal,0,90000,115.0,3.0,112.0,0.02608695652173913,2721.3591564667336,1.0,8057.890818661763,72660.0,90000.0,10000.0,0.0,115.0,-499.10477230821664,3654.88312058164,0.0,112.0,112.0,0.0,112.0,7.387351156589007,158.5,0.0,15.823519881483266,80.57890818661762,9.51740871846334,-3.6936755782945037,-475.5,0.0,-4.747055964444984,-16.115781637323526,0.9517408718463346,2721.3591564667336,2558.294390515668,3654.88312058164,3752.357674365282,3776.7263128111927,1599.4523910601372,0.02608695652173913,0.0,0.9739130434782609,0.0,0.9739130434782609,0.02608695652173913,72.66,0.04128819157720892,0.04128819157720892,8057.890818661763,70.06861581445011,110.89857994304656,0.25,0.25,1.0,0.0,0.0,0.0,3.0,0.12880415594895853,0.0,0.10625960264638759,0.04535159068898033,0.00825630911544724,0.09086423452298072,0.10245498753723123,0.0,0.0,0.03435252260569425,0.0,0.0,0.0,0.0,0.0,0.2187782981986084,0.0,0.0
ECT,unseen,normal,False,unseen_normal,0,90000,115.0,1.0,114.0,0.008695652173913044,2599.0567660733395,1.0,6348.016706656055,58250.0,90000.0,10000.0,0.0,115.0,-497.6301121991464,2599.0567660733395,0.0,114.0,114.0,0.0,114.0,2.5990567660733395,159.5,0.0,18.097401337031396,63.480167066560554,2.9466999831182745,-1.2995283830366697,-478.5,0.0,-5.429220401109423,-12.69603341331211,0.2946699983118274,2599.0567660733395,2599.0567660733395,2599.0567660733395,2599.0567660733395,2599.0567660733395,1563.0491182686721,0.008695652173913044,0.0,0.991304347826087,0.0,0.991304347826087,0.008695652173913044,58.25,0.017167381974248927,0.017167381974248927,6348.016706656055,55.200145275270046,108.9788275820782,0.25,0.25,1.0,0.0,0.0,0.0,1.0,0.06666666666666667,0.0,0.038287944849955596,0.025084114439519477,0.0004728557250766794,0.02174524603394221,0.03492907989801939,0.0,0.0,0.026716075265790774,0.0,0.06114749023813579,0.0,0.0,0.0,0.03328686192754966,0.0,0.0
PPO,unseen,normal,False,unseen_normal,0,90000,115.0,2.0,113.0,0.017391304347826087,4331.046715699033,1.0,6250.3255715614005,56870.0,90000.0,10000.0,0.0,115.0,-498.0499795647992,5214.837670362156,0.0,113.0,113.0,0.0,113.0,6.0,159.0,0.0,20.767818729543617,62.503255715613996,6.810171971866516,-3.0,-477.0,0.0,-6.230345618863089,-12.500651143122802,0.6810171971866529,4331.046715699033,4331.046715699033,5214.837670362156,5293.396866332212,5313.036665324726,2935.9773930053107,0.017391304347826087,0.0,0.9826086956521739,0.0,0.9826086956521739,0.017391304347826087,56.87,0.03516792685071215,0.03516792685071215,6250.3255715614005,54.350657144012175,109.90549624690348,0.5,0.45,0.5,1.0,0.0,1.0,0.0,0.09490196078431375,0.0,0.0647260451100823,0.03343747192824826,0.0007448849606288197,0.02729258068832663,0.11221244184352364,0.0,0.0,0.09986058578264874,0.0,0.06114749023813579,0.0,0.11397759222738107,0.0,0.04719164361430804,0.0,0.0
FIFO,unseen,normal,False,unseen_normal,1,90001,118.0,2.0,116.0,0.01694915254237288,2431.4764835293568,1.0,24347.89440250761,226190.0,90001.0,10000.0,0.0,118.0,-509.70291848287593,2976.284949962706,0.0,116.0,116.0,0.0,116.0,4.8261337430478575,145.5,0.0,76.432371760971,243.4789440250761,8.356487219545077,-2.4130668715239287,-436.5,0.0,-22.929711528291303,-48.69578880501522,0.8356487219545073,2431.4764835293568,2431.4764835293568,2976.284949962706,3024.712369201226,3036.819224010856,1050.4562900942237,0.01694915254237288,0.0,0.9830508474576272,0.0,0.9830508474576272,0.01694915254237288,226.19,0.008842123878155533,0.008842123878155533,24347.89440250761,206.33808815684415,107.64354923961099,0.5,0.45,0.5,1.0,1.0,0.0,0.0,0.12930648769574943,0.0,0.06104123655237508,0.028319291872256583,0.00462182857614152,0.06798403177321509,0.07010037896474142,0.00036666666666666667,1.0,0.0642416934760507,0.0,0.16626317205719368,0.044,0.0,0.0,0.0,0.0,0.0
RoundRobin,unseen,normal,False,unseen_normal,1,90001,118.0,11.0,107.0,0.09322033898305085,2865.3207576439167,1.0,7419.853952485511,64870.0,90001.0,10000.0,0.0,118.0,-492.4332594098762,4624.468385108434,0.0,68.0,68.0,39.0,68.0,27.33010649442626,86.0,50.0,27.547941309144566,74.19853952485512,23.358841350512634,-13.66505324721313,-258.0,-200.0,-8.264382392743375,-14.839707904971021,2.335884135051262,2865.3207576439167,2769.9069939823667,4624.468385108434,5339.1019228525865,5517.760307288624,1401.4837687613642,0.09322033898305085,0.0,0.576271186440678,0.3305084745762712,0.576271186440678,0.09322033898305085,64.87,0.16956990904886696,0.16956990904886696,7419.853952485511,62.88011824140264,114.38035998898583,0.5127118644067796,0.6717252396166135,0.6363636363636364,1.0,3.0,0.0,7.0,0.35778766513944593,0.0,0.20374721981737534,0.14388242804557816,0.011632847376866536,0.10785567846370693,0.1369890162482711,0.0025166666666666666,1.0,0.07736847063343018,0.146,0.22210421542610206,0.083,0.0,0.0,0.26759334244243516,0.0,39.0
Random,unseen,normal,False,unseen_normal,1,90001,118.0,8.0,110.0,0.06779661016949153,3120.6896443942233,1.0,7151.124915246387,62030.0,90001.0,10000.0,0.0,118.0,-504.9381424144318,5233.168906795011,0.0,70.0,70.0,40.0,70.0,20.035742349522522,88.0,52.5,29.450705954102094,71.51124915246386,22.17190377052816,-10.017871174761261,-264.0,-210.0,-8.835211786230621,-14.302249830492775,2.217190377052814,3120.6896443942233,2694.7384784857427,5233.168906795011,5686.881730775843,5800.309936771051,1618.0711669502666,0.06779661016949153,0.0,0.5932203389830508,0.3389830508474576,0.5932203389830508,0.06779661016949153,62.03,0.12896985329679186,0.12896985329679186,7151.124915246387,60.60275351903718,115.28494140329497,0.4,0.45,0.75,0.0,2.0,0.0,6.0,0.3630993297738936,0.0,0.18281806218814564,0.12657400127755888,0.015441917075530602,0.12426551040224557,0.1596534572121182,0.0012333333333333332,1.0,0.0,0.0,0.2768706381741098,0.148,0.0,0.0,0.21152537595824233,0.0,40.0
Greedy,unseen,normal,False,unseen_normal,1,90001,118.0,6.0,112.0,0.05084745762711865,2721.1874872619337,1.0,7817.535238652806,69590.0,90001.0,10000.0,0.0,118.0,-451.1201826067294,4097.587153198897,0.0,112.0,112.0,0.0,112.0,14.818205920756952,141.0,0.0,23.59092883541283,78.17535238652806,20.012694815785835,-7.409102960378476,-423.0,0.0,-7.077278650623847,-15.63507047730561,2.0012694815785825,2721.1874872619337,2815.721880972891,4097.587153198897,4380.458600982375,4451.176462928244,1245.2851593407422,0.05084745762711865,0.0,0.9491525423728814,0.0,0.9491525423728814,0.05084745762711865,69.59,0.08621928437993964,0.08621928437993964,7817.535238652806,66.2502986326509,112.33704898193426,0.6428571428571429,0.75,0.5,1.0,2.0,0.0,3.0,0.3724840959607573,0.0,0.1555647033977799,0.0884626102548993,0.005227285489696856,0.0722999688084086,0.11879110608103452,0.0,0.0,0.0642416934760507,0.0,0.1898939371106005,0.0,0.026253554314759252,0.0,0.18467140907697926,0.0,0.0
ECT,unseen,normal,False,unseen_normal,1,90001,118.0,5.0,113.0,0.0423728813559322,2860.6376643723497,1.0,7132.328208543245,62940.0,90001.0,10000.0,0.0,118.0,-458.1720008643281,4990.392909006008,0.0,113.0,113.0,0.0,113.0,11.785428014573124,143.5,0.0,31.349502453578793,71.32328208543245,18.902202961185868,-5.892714007286562,-430.5,0.0,-9.404850736073643,-14.264656417086488,1.8902202961185885,2860.6376643723497,2366.819224010856,4990.392909006008,5412.2868276321005,5517.760307288624,1506.8880269001977,0.0423728813559322,0.0,0.9576271186440678,0.0,0.9576271186440678,0.0423728813559322,62.94,0.07944073721004132,0.07944073721004132,7132.328208543245,60.44345939443428,113.31948218212973,0.6944444444444444,0.7272727272727272,0.4,1.0,2.0,0.0,2.0,0.30739030441317605,0.0,0.16978141112607623,0.10843593731850361,0.009829496566156948,0.09914381758918177,0.15122388050306573,0.0007208333333333333,1.0,0.16568676921779812,0.027,0.2986318789020766,0.046,0.026253554314759252,0.0,0.10916728938005484,0.0,0.0
PPO,unseen,normal,False,unseen_normal,1,90001,118.0,7.0,111.0,0.059322033898305086,2927.066389438627,1.0,7133.599048550985,62940.0,90001.0,10000.0,0.0,118.0,-451.6783553938433,4935.159002543558,0.0,111.0,111.0,0.0,111.0,17.395948460643357,140.5,0.0,30.89577253720959,71.33599048550985,20.55548694743192,-8.697974230321678,-421.5,0.0,-9.268731761162886,-14.26719809710197,2.055548694743194,2927.066389438627,2610.520446070233,4935.159002543558,5401.24004633961,5517.760307288624,1507.244387085401,0.059322033898305086,0.0,0.940677966101695,0.0,0.940677966101695,0.059322033898305086,62.94,0.11121703209405784,0.11121703209405784,7133.599048550985,60.45422922500835,113.3396734755479,0.5833333333333334,0.7352941176470587,0.5714285714285714,1.0,2.0,0.0,4.0,0.2758418959354689,0.0,0.1706034556774309,0.10437949024350833,0.005882628294445134,0.07669829394742189,0.13271574383214318,0.00020833333333333335,1.0,0.10219300248572225,0.0,0.22823758973818803,0.025,0.026253554314759252,0.0,0.179042500927941,0.0,0.0
FIFO,unseen,congested,False,unseen_congested,0,90000,115.0,0.0,115.0,0.0,0.0,0.0,63312.97000001029,591710.0,90000.0,10000.0,0.0,115.0,-627.8453411339071,0.0,0.0,115.0,115.0,0.0,115.0,0.0,160.0,0.0,70.73133711295537,633.1297000001028,0.0,0.0,-480.0,0.0,-21.219401133886624,-126.62594000002058,0.0,,,,,,,0.0,0.0,1.0,0.0,1.0,0.0,591.71,0.0,0.0,63312.97000001029,550.5475652174807,107.00000000001738,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RoundRobin,unseen,congested,False,unseen_congested,0,90000,115.0,0.0,115.0,0.0,0.0,0.0,12171.36039333423,113660.0,90000.0,10000.0,0.0,115.0,-565.790303500743,0.0,0.0,74.0,74.0,41.0,74.0,0.0,103.5,56.5,16.62094330300861,121.71360393334228,0.3870027682814851,0.0,-310.5,-226.0,-4.98628299090258,-24.34272078666846,0.038700276828148514,,,,,,,0.0,0.0,0.6434782608695652,0.3565217391304348,0.6434782608695652,0.0,113.66,0.0,0.0,12171.36039333423,105.83791646377591,107.08569763623288,,,,0.0,0.0,0.0,0.0,,0.0,0.005321288063870425,0.003171901216482417,2.4924073048534297e-05,0.00499240153118059,0.004992401531180586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011529457471719254,0.0,41.0
Random,unseen,congested,False,unseen_congested,0,90000,115.0,0.0,115.0,0.0,0.0,0.0,21109.77112807132,197010.0,90000.0,10000.0,0.0,115.0,-581.8672609192819,0.0,0.0,77.0,77.0,38.0,77.0,0.0,106.0,54.0,19.491009361339838,211.0977112807132,1.9958414526258934,0.0,-318.0,-216.0,-5.847302808401953,-42.219542256142645,0.19958414526258933,,,,,,,0.0,0.0,0.6695652173913044,0.33043478260869563,0.6695652173913044,0.0,197.01,0.0,0.0,21109.77112807132,183.56322720062016,107.15075949480392,,,,0.0,0.0,0.0,0.0,,0.0,0.012196808877158247,0.005482594714235288,0.0002946187828924398,0.01716446279067422,0.017164462790674205,0.0,0.0,0.0,0.0,0.0396396288507643,0.0,0.0,0.0,0.0,0.0,38.0
Greedy,unseen,congested,False,unseen_congested,0,90000,115.0,1.0,114.0,0.008695652173913044,3019.0567660733395,1.0,22167.1111785349,206870.0,90000.0,10000.0,0.0,115.0,-528.5706313679084,3019.0567660733395,0.0,114.0,114.0,0.0,114.0,3.0,159.5,0.0,14.469396279832296,221.67111178534898,1.0440987311105936,-1.5,-478.5,0.0,-4.340818883949688,-44.3342223570698,0.10440987311105936,3019.0567660733395,3019.0567660733395,3019.0567660733395,3019.0567660733395,3019.0567660733395,1983.0491182686721,0.008695652173913044,0.0,0.991304347826087,0.0,0.991304347826087,0.008695652173913044,206.87,0.0048339536907236426,0.0048339536907236426,22167.1111785349,192.75748850899913,107.15478889416009,0.25,0.25,1.0,0.0,0.0,0.0,1.0,0.06666666666666667,0.0,0.01536316704348446,0.013187957382689658,0.00020775284568445412,0.014413634020761528,0.014413634020761516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03328686192754966,0.0,0.0
ECT,unseen,congested,False,unseen_congested,0,90000,115.0,0.0,115.0,0.0,0.0,0.0,17911.7999999978,167400.0,90000.0,10000.0,0.0,115.0,-532.139070036907,0.0,0.0,108.0,108.0,7.0,108.0,0.0,149.0,11.0,17.718233456371223,179.11799999997797,0.0,0.0,-447.0,-44.0,-5.315470036911365,-35.823599999995594,0.0,,,,,,,0.0,0.0,0.9391304347826087,0.06086956521739131,0.9391304347826087,0.0,167.4,0.0,0.0,17911.7999999978,155.7547826086765,106.99999999998684,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
PPO,unseen,congested,False,unseen_congested,0,90000,115.0,0.0,115.0,0.0,0.0,0.0,17911.7999999978,167400.0,90000.0,10000.0,0.0,115.0,-521.2492686135042,0.0,0.0,115.0,115.0,0.0,115.0,0.0,160.0,0.0,18.085562045028873,179.11799999997797,0.0,0.0,-480.0,0.0,-5.425668613508662,-35.823599999995594,0.0,,,,,,,0.0,0.0,1.0,0.0,1.0,0.0,167.4,0.0,0.0,17911.7999999978,155.7547826086765,106.99999999998684,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FIFO,unseen,congested,False,unseen_congested,1,90001,118.0,0.0,118.0,0.0,0.0,0.0,63186.72226065187,590190.0,90001.0,10000.0,0.0,118.0,-591.4945915469131,0.0,0.0,118.0,118.0,0.0,118.0,0.0,147.5,0.0,75.72759302490279,631.8672226065187,0.9713088186148163,0.0,-442.5,0.0,-22.718277907470853,-126.37344452130375,0.09713088186148164,,,,,,,0.0,0.0,1.0,0.0,1.0,0.0,590.19,0.0,0.0,63186.72226065187,535.4806971241684,107.06166194047995,,,,0.0,0.0,0.0,0.0,,0.0,0.015314607464487616,0.010750631671346492,0.0003074722909818878,0.017534887823476026,0.023040887237151055,0.0,0.0,0.03873870963379949,0.0,0.030403119442685006,0.0,0.0,0.0,0.0,0.0,0.0
RoundRobin,unseen,congested,False,unseen_congested,1,90001,118.0,2.0,116.0,0.01694915254237288,3020.721880972891,1.0,16961.82842069287,157360.0,90001.0,10000.0,0.0,118.0,-525.833220705922,3191.9031723852836,0.0,77.0,77.0,39.0,77.0,5.830520446070233,94.5,50.0,20.553294971487933,169.61828420692868,6.716848499451945,-2.9152602230351166,-283.5,-200.0,-6.1659884914463765,-33.923656841385736,0.6716848499451947,3020.721880972891,3020.721880972891,3191.9031723852836,3207.1192871774965,3210.9233158755496,1261.5159993183333,0.01694915254237288,0.0,0.652542372881356,0.3305084745762712,0.652542372881356,0.01694915254237288,157.36,0.012709710218607015,0.012709710218607015,16961.82842069287,143.74430864993957,107.78996200236952,0.25,0.25,1.0,0.0,0.0,0.0,2.0,0.12327044025157231,0.0,0.05417758930746859,0.03968295885675976,0.001821935553252252,0.04268413702128991,0.051624816153824964,0.0007875,1.0,0.03873870963379949,0.063,0.0,0.0,0.0,0.0,0.10447187362158211,0.0,39.0
Random,unseen,congested,False,unseen_congested,1,90001,118.0,2.0,116.0,0.01694915254237288,2459.1854778248585,1.0,19284.351910327863,179360.0,90001.0,10000.0,0.0,118.0,-537.3663915620025,3240.0558493922563,0.0,76.0,76.0,40.0,76.0,4.591551731638861,93.5,52.5,21.64327669197144,192.84351910327865,4.910711320641122,-2.2957758658194307,-280.5,-210.0,-6.492983007591436,-38.56870382065573,0.4910711320641124,2459.1854778248585,2459.1854778248585,3240.0558493922563,3309.466549087136,3326.819224010856,1131.7486251569767,0.01694915254237288,0.0,0.6440677966101694,0.3389830508474576,0.6440677966101694,0.01694915254237288,179.36,0.011150758251561105,0.011150758251561105,19284.351910327863,163.4267111044734,107.51757309504829,0.5,0.48076923076923067,0.5,0.0,1.0,0.0,1.0,0.13333333333333333,0.0,0.044016733087921874,0.025523209041494486,0.0009220337543538092,0.030365008716511332,0.03245695566378882,0.0,0.0,0.0,0.0,0.03212084673802535,0.0,0.0,0.0,0.07395569053181383,0.0,40.0
Greedy,unseen,congested,False,unseen_congested,1,90001,118.0,0.0,118.0,0.0,0.0,0.0,19295.173417045375,179360.0,90001.0,10000.0,0.0,118.0,-485.8665611111693,0.0,0.0,118.0,118.0,0.0,118.0,0.0,147.5,0.0,17.25800357787613,192.9517341704538,4.011867962842739,0.0,-442.5,0.0,-5.177401073362836,-38.59034683409076,0.40118679628427406,,,,,,,0.0,0.0,1.0,0.0,1.0,0.0,179.36,0.0,0.0,19295.173417045375,163.51841878852014,107.5779070977106,,,,0.0,0.0,0.0,0.0,,0.0,0.04192941725131212,0.019451307542306586,0.0010428205058328542,0.0322927314706089,0.036299061144519106,0.0,0.0,0.03873870963379949,0.0,0.0,0.0,0.0,0.0,0.07793416749990976,0.0,0.0
ECT,unseen,congested,False,unseen_congested,1,90001,118.0,1.0,117.0,0.00847457627118644,2916.819224010856,1.0,22140.164430322373,206540.0,90001.0,10000.0,0.0,118.0,-496.52389950875664,2916.819224010856,0.0,110.0,110.0,7.0,110.0,2.916819224010856,141.0,5.5,20.0342006960304,221.40164430322372,2.2509917270268356,-1.458409612005428,-423.0,-22.0,-6.010260208809118,-44.28032886064475,0.22509917270268381,2916.819224010856,2916.819224010856,2916.819224010856,2916.819224010856,2916.819224010856,919.3912733610102,0.00847457627118644,0.0,0.9322033898305084,0.059322033898305086,0.9322033898305084,0.00847457627118644,206.54,0.004841677156967174,0.004841677156967174,22140.164430322373,187.62851212137605,107.19552837378897,0.25,0.25,1.0,0.0,0.0,0.0,1.0,0.06666666666666667,0.0,0.020474632059264627,0.0158554551638388,0.0001905911628670735,0.013805475829071358,0.02359749308644395,0.0,0.0,0.0,0.0,0.030403119442685006,0.0,0.0,0.0,0.02409295649995002,0.0,7.0
PPO,unseen,congested,False,unseen_congested,1,90001,118.0,1.0,117.0,0.00847457627118644,2916.819224010856,1.0,22196.533714017736,206540.0,90001.0,10000.0,0.0,118.0,-490.62801779533135,2916.819224010856,0.0,117.0,117.0,0.0,117.0,2.916819224010856,146.5,0.0,19.07754422604283,221.96533714017735,4.467225125224086,-1.458409612005428,-439.5,0.0,-5.7232632678128486,-44.39306742803547,0.4467225125224089,2916.819224010856,2916.819224010856,2916.819224010856,2916.819224010856,2916.819224010856,919.3912733610102,0.00847457627118644,0.0,0.9915254237288136,0.0,0.9915254237288136,0.00847457627118644,206.54,0.004841677156967174,0.004841677156967174,22196.533714017736,188.10621791540456,107.46845024701142,0.25,0.25,1.0,0.0,0.0,0.0,1.0,0.06666666666666667,0.0,0.043242588364612686,0.023691878810580436,0.0011941561541161825,0.03455656455893992,0.03661512169047582,0.00018333333333333334,1.0,0.0,0.0,0.015181332489398238,0.022,0.0,0.0,0.08357138646372865,0.0,0.0
FIFO,unseen,unseen,False,unseen_unseen,0,90000,115.0,0.0,115.0,0.0,0.0,0.0,41846.62999999957,391090.0,90000.0,10000.0,0.0,115.0,-584.6295709395603,0.0,0.0,115.0,115.0,0.0,115.0,0.0,160.0,0.0,69.78770313187017,418.46629999999567,0.0,0.0,-480.0,0.0,-20.936310939561057,-83.69325999999913,0.0,,,,,,,0.0,0.0,1.0,0.0,1.0,0.0,391.09,0.0,0.0,41846.62999999957,363.883739130431,106.9999999999989,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
